k,d,A,p01_lam,p01_q,p01_raw,p012_lam,p012_q,p012_raw
5,696,2175,1,0,0,0,0,0
5,751,2349,0,1,0,0,0,0
5,778,2431,1,0,0,0,0,0
5,1350,4224,1,0,0,0,0,0
5,6290,19683,0,1,0,0,0,0
