k,d,A,p01_lam,p01_q,p01_raw,p012_lam,p012_q,p012_raw
6,243,930,1,1,1,0,0,0
6,262,1007,1,1,1,0,0,0
6,263,1007,1,1,1,0,0,0
6,361,1386,1,1,1,0,0,0
6,365,1403,1,1,1,0,0,0
6,372,1430,0,1,0,0,0,0
6,437,1679,1,1,1,0,0,0
6,897,3450,1,1,1,0,0,0
6,1011,3887,0,1,0,0,0,0
6,1035,3978,1,1,1,0,0,0
6,1358,5220,1,1,1,0,0,0
6,13425,51649,1,1,1,0,0,0
6,27265,104895,1,1,1,0,0,0
6,222439,855791,0,1,0,0,0,0
